productcategory_id,material_id,outer_diameter,height,weight,heattreatmentcategory_id,heattreatment_temperatures,forming_temperatures,dimension,input_weight,workplace_id,product_id,mes_datetime,value
S6,1.3974,417.0,32.0,666752322852634.0,4.0,,,,0.0,50513.0,4256.0,2012-08-08 12:18:00,53.0
S6,1.3974,417.0,32.0,666752322852634.0,4.0,,,,0.0,50513.0,4256.0,2012-08-08 12:19:00,53.0
S6,1.3974,417.0,32.0,666752322852634.0,4.0,,,,0.0,50513.0,4256.0,2012-08-08 12:20:00,53.0
S6,1.3974,417.0,32.0,666752322852634.0,4.0,,,,0.0,50513.0,4256.0,2012-08-08 12:21:00,53.0
S6,1.3974,417.0,32.0,666752322852634.0,4.0,,,,0.0,50513.0,4256.0,2012-08-08 12:22:00,53.0
S6,2.4819,292.0,30.0,19034733958912.0,4.0,,,,0.0,50513.0,4257.0,2012-07-31 06:58:00,82.0
S6,2.4819,292.0,30.0,19034733958912.0,4.0,,,,0.0,50513.0,4257.0,2012-07-31 06:59:00,82.0
S6,2.4819,292.0,30.0,19034733958912.0,4.0,,,,0.0,50513.0,4257.0,2012-07-31 07:00:00,82.0
S6,2.4819,292.0,30.0,19034733958912.0,4.0,,,,0.0,50513.0,4257.0,2012-07-31 07:01:00,86.0
S6,2.4819,292.0,30.0,19034733958912.0,4.0,,,,0.0,50513.0,4257.0,2012-07-31 07:02:00,86.0
S6,2.4819,292.0,30.0,19034733958912.0,4.0,,,,0.0,50513.0,4257.0,2012-07-31 07:03:00,86.0
S6,2.4819,292.0,30.0,19034733958912.0,4.0,,,,0.0,50513.0,4257.0,2012-07-31 07:04:00,86.0
S6,2.4819,292.0,30.0,19034733958912.0,4.0,,,,0.0,50513.0,4257.0,2012-07-31 07:05:00,86.0
S6,1.4542,316.0,110.0,133552146336587.0,6.0,,,,0.0,50513.0,4258.0,2012-07-24 05:30:59,64.0
S6,1.4542,316.0,110.0,133552146336587.0,6.0,,,,0.0,50513.0,4258.0,2012-07-24 05:31:59,64.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:29:00,78.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:30:00,78.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:31:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:32:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:33:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:34:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:35:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:36:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:37:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:38:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:39:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:40:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:41:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:42:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:43:00,69.0
S6,1.4542,450.0,145.0,332342227941103.0,6.0,,,,0.0,50513.0,4259.0,2012-07-23 14:44:00,69.0
S1,1.4923,525.0,37.0,184981613219522.0,1.0,,,,0.0,50513.0,4263.0,2012-07-24 05:32:59,64.0
S1,1.4923,525.0,37.0,184981613219522.0,1.0,,,,0.0,50513.0,4263.0,2012-07-24 05:33:59,64.0
S1,1.4923,525.0,37.0,184981613219522.0,1.0,,,,0.0,50513.0,4263.0,2012-07-24 05:34:59,64.0
S1,1.4923,525.0,37.0,184981613219522.0,1.0,,,,0.0,50513.0,4263.0,2012-07-24 05:35:59,64.0
S1,1.4923,525.0,37.0,184981613219522.0,1.0,,,,0.0,50513.0,4263.0,2012-07-24 05:36:59,64.0
S6,1.8912,423.0,237.0,354152515341324.0,0.0,,,,0.0,50513.0,4266.0,2012-06-30 07:53:00,92.0
S6,1.8912,423.0,237.0,354152515341324.0,0.0,,,,0.0,50513.0,4266.0,2012-06-30 07:54:00,92.0
S6,1.8912,423.0,237.0,354152515341324.0,0.0,,,,0.0,50513.0,4266.0,2012-06-30 07:55:00,92.0
S6,1.0566,442.0,150.0,391981015719875.0,0.0,,,,0.0,50513.0,4267.0,2012-06-30 07:55:00,92.0
S6,1.0566,442.0,150.0,391981015719875.0,0.0,,,,0.0,50513.0,4267.0,2012-06-30 07:56:00,92.0
S6,1.0566,442.0,150.0,391981015719875.0,0.0,,,,0.0,50513.0,4267.0,2012-06-30 07:57:00,92.0
S6,1.0566,452.0,274.0,580907408867705.0,0.0,,,,0.0,50513.0,4268.0,2012-06-30 07:57:00,92.0
S6,1.0566,452.0,274.0,580907408867705.0,0.0,,,,0.0,50513.0,4268.0,2012-06-30 07:58:00,92.0
S6,1.0566,452.0,274.0,580907408867705.0,0.0,,,,0.0,50513.0,4268.0,2012-06-30 07:59:00,92.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 11:59:00,69.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:00:00,69.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:01:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:02:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:03:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:04:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:05:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:06:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:07:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:08:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:09:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:10:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:11:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:12:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:13:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:14:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:15:00,78.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:16:00,55.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:17:00,55.0
S6,1.0566,278.0,84.0,884310177653332.0,0.0,,,,0.0,50513.0,4271.0,2012-07-04 12:18:00,55.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 09:57:00,63.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 09:58:00,63.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 09:59:00,63.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:00:00,63.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:01:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:02:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:03:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:04:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:05:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:06:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:07:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:07:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:08:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:09:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:10:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:11:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:12:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:13:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:14:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:15:00,75.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:16:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:17:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:18:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:19:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:20:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:21:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:22:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:23:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:24:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:25:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:26:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:27:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:28:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:29:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:30:00,74.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:31:00,50.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:32:00,50.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:33:00,50.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:34:00,50.0
S6,1.0566,316.0,92.0,148065687073216.0,0.0,,,,0.0,50513.0,4272.0,2012-07-02 10:35:00,50.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 04:53:00,77.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 04:54:00,77.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 04:55:00,77.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 04:56:00,77.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 04:57:00,77.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 04:58:00,77.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 04:59:00,77.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 05:00:00,77.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 05:01:00,53.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 05:02:00,53.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 05:03:00,53.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 05:04:00,53.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 05:05:00,53.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 05:06:00,53.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 05:07:00,53.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 05:08:00,53.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 05:09:00,53.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 06:58:00,62.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 06:59:00,62.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:00:00,62.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:01:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:02:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:03:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:04:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:05:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:06:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:07:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:08:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:09:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:10:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:11:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:12:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:13:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:14:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:15:00,79.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:16:00,54.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:17:00,54.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:18:00,54.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:19:00,54.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:20:00,54.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:21:00,54.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:22:00,54.0
S6,1.0566,316.0,186.0,193829938302249.0,0.0,,,,0.0,50513.0,4273.0,2012-07-02 07:23:00,54.0
S6,1.8912,382.0,106.0,147757862201124.0,0.0,,,,0.0,50513.0,4274.0,2012-07-02 11:34:00,84.0
S6,1.8912,382.0,106.0,147757862201124.0,0.0,,,,0.0,50513.0,4274.0,2012-07-02 11:35:00,84.0
S6,1.8912,382.0,106.0,147757862201124.0,0.0,,,,0.0,50513.0,4274.0,2012-07-02 11:36:00,84.0
S6,1.0566,396.0,128.0,214691596353818.0,0.0,,,,0.0,50513.0,4275.0,2012-07-02 11:36:00,84.0
S6,1.0566,396.0,128.0,214691596353818.0,0.0,,,,0.0,50513.0,4275.0,2012-07-02 11:37:00,84.0
S6,1.0566,396.0,128.0,214691596353818.0,0.0,,,,0.0,50513.0,4275.0,2012-07-02 11:38:00,84.0
S6,1.0566,396.0,128.0,214691596353818.0,0.0,,,,0.0,50513.0,4275.0,2012-07-02 11:39:00,84.0
S6,1.8912,415.0,120.0,245107712284348.0,0.0,,,,0.0,50513.0,4276.0,2012-06-30 07:49:00,92.0
S6,1.8912,415.0,120.0,245107712284348.0,0.0,,,,0.0,50513.0,4276.0,2012-06-30 07:50:00,92.0
S6,1.8912,415.0,120.0,245107712284348.0,0.0,,,,0.0,50513.0,4276.0,2012-06-30 07:51:00,92.0
S6,1.8912,415.0,120.0,245107712284348.0,0.0,,,,0.0,50513.0,4276.0,2012-06-30 07:52:00,92.0
S6,1.8912,415.0,120.0,245107712284348.0,0.0,,,,0.0,50513.0,4276.0,2012-06-30 07:53:00,92.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:14:00,54.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:15:00,54.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:16:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:17:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:18:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:19:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:20:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:21:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:22:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:23:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:24:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:25:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:26:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:27:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:28:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:29:00,51.0
S6,1.4122,813.0,55.0,770349375383261.0,1.0,,,,0.0,50513.0,4280.0,2012-06-29 17:30:00,51.0
S6,1.4034,435.0,165.0,271513892597411.0,2.0,,,,0.0,50513.0,4289.0,2012-06-28 11:16:00,80.0
S6,1.4034,435.0,165.0,271513892597411.0,2.0,,,,0.0,50513.0,4289.0,2012-06-28 11:17:00,80.0
S6,1.4034,435.0,165.0,271513892597411.0,2.0,,,,0.0,50513.0,4289.0,2012-06-28 11:18:00,80.0
S6,1.4034,435.0,165.0,271513892597411.0,2.0,,,,0.0,50513.0,4289.0,2012-06-28 11:19:00,80.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:11:00,51.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:12:00,51.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:13:00,51.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:14:00,51.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:15:00,51.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:16:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:17:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:18:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:19:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:20:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:21:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:22:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:23:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:24:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:25:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:26:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:27:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:28:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:29:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:30:00,54.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:31:00,56.0
S6,1.4034,550.0,181.0,56287659534567.0,2.0,,,,0.0,50513.0,4290.0,2012-07-24 17:32:00,56.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:43:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:44:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:45:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:46:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:47:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:48:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:49:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:50:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:51:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:52:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:53:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:54:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:55:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:56:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:57:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:58:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 04:59:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 05:00:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 05:01:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 05:02:13,55.0
S6,1.4034,520.0,181.0,419590800654187.0,2.0,,,,0.0,50513.0,4291.0,2012-07-17 05:03:13,55.0
